dict,x,y,name
5300,353000,2712000,sea
203,179000,2511000,gaoxiongshizuoyingqu
3812,262000,2636000,nantouxianxinyixiang
1708,217000,2675000,taizhongshibeitunqu
3719,208000,2642000,zhanghuaxianshetouxiang
4001,175000,2592000,jiayixianpuzishi
4607,282000,2551000,taidongxiandonghexiang
3518,261000,2706000,miaolixiantaianxiang
3518,258000,2705000,miaolixiantaianxiang
4613,242000,2558000,taidongxianhaiduanxiang
5300,315000,2799000,sea
4325,219000,2455000,pingdongxianfangshanxiang
4225,226000,2536000,gaoxiongshimaolinqu
4513,283000,2596000,hualianxianzhuoxixiang
3109,289000,2755000,xinbeishisanxiaqu
3502,216000,2704000,miaolixianyuanlizhen
4226,241000,2578000,gaoxiongshitaoyuanqu
5300,334000,2787000,sea
4225,223000,2539000,gaoxiongshimaolinqu
4333,233000,2452000,pingdongxianmudanxiang
5300,342000,2682000,sea
3123,294000,2783000,xinbeishibaliqu
3808,229000,2643000,nantouxianzhongliaoxiang
4511,285000,2664000,hualianxianxiulinxiang
3804,214000,2627000,nantouxianzhushanzhen
3209,272000,2754000,taoyuanshilongtanqu
3918,164000,2620000,yunlinxiansihuxiang
4615,247000,2504000,taidongxianjinfengxiang
3203,284000,2752000,taoyuanshidaxiqu
4221,215000,2536000,gaoxiongshiliuguiqu
4117,154000,2560000,tainanshiqiguqu
5300,347000,2693000,sea
3804,226000,2612000,nantouxianzhushanzhen
3801,214000,2646000,nantouxiannantoushi
4324,234000,2439000,pingdongxianmanzhouxiang
5300,290000,2815000,sea
3313,285000,2725000,xinzhuxianjianshixiang
3306,256000,2755000,xinzhuxianhukouxiang
4513,271000,2609000,hualianxianzhuoxixiang
3213,291000,2731000,taoyuanshifuxingqu
3506,227000,2723000,miaolixianhoulongzhen
4604,248000,2513000,taidongxianbeinanxiang
4009,174000,2581000,jiayixianyizhuxiang
205,180000,2503000,gaoxiongshisanminqu
5300,152000,2632000,sea
5300,329000,2798000,sea
4325,212000,2467000,pingdongxianfangshanxiang
3411,306000,2730000,yilanxiandatongxiang
5300,133000,2541000,sea
5300,259000,2795000,sea
4125,198000,2549000,tainanshinanhuaqu
3518,242000,2688000,miaolixiantaianxiang
5300,213000,2721000,sea
5300,334000,2789000,sea
4327,232000,2511000,pingdongxianwutaixiang
3516,243000,2727000,miaolixiansanwanxiang
3125,333000,2760000,xinbeishishuangxiqu
4313,211000,2511000,pingdongxianneibuxiang
3812,247000,2619000,nantouxianxinyixiang
3106,297000,2758000,xinbeishixindianqu
1203,241000,2740000,xinzhushixiqu
3122,311000,2796000,xinbeishishimenqu
4018,217000,2580000,jiayixianalishanxiang
5300,317000,2802000,sea
4511,302000,2651000,hualianxianxiulinxiang
4007,180000,2603000,jiayixianliujiaoxiang
4006,180000,2603000,jiayixianxingangxiang
5300,331000,2667000,sea
5300,341000,2788000,sea
3812,250000,2602000,nantouxianxinyixiang
3613,215000,2695000,taizhongshiwaibuqu
5002,-15000,2719000,jinmenxianjinhuzhen
4604,252000,2520000,taidongxianbeinanxiang
3803,224000,2651000,nantouxiancaotunzhen
3213,291000,2734000,taoyuanshifuxingqu
4225,232000,2529000,gaoxiongshimaolinqu
5300,245000,2803000,sea
4117,156000,2556000,tainanshiqiguqu
3204,255000,2755000,taoyuanshiyangmeiqu
5300,317000,2637000,sea
3909,196000,2628000,yunlinxiancitongxiang
4225,215000,2530000,gaoxiongshimaolinqu
5300,138000,2622000,sea
211,182000,2493000,gaoxiongshixiaogangqu
3402,329000,2729000,yilanxianluodongzhen
4125,196000,2549000,tainanshinanhuaqu
3811,242000,2631000,nantouxianshuilixiang
4223,201000,2535000,gaoxiongshishanlinqu
3812,242000,2631000,nantouxianxinyixiang
3408,329000,2729000,yilanxiandongshanxiang
3904,196000,2628000,yunlinxianxiluozhen
4129,183000,2536000,tainanshiguanmiaoqu
4607,279000,2543000,taidongxiandonghexiang
3111,313000,2780000,xinbeishixizhiqu
5300,135000,2542000,sea
5300,146000,2479000,sea
5300,324000,2797000,sea
4304,224000,2432000,pingdongxianhengchunzhen
4221,213000,2544000,gaoxiongshiliuguiqu
4505,303000,2647000,hualianxianjianxiang
5300,336000,2628000,sea
3703,198000,2666000,zhanghuaxianhemeizhen
4512,277000,2631000,hualianxianwanrongxiang
3920,173000,2605000,yunlinxianshuilinxiang
5300,156000,2659000,sea
4318,196000,2491000,pingdongxiankandingxiang
4308,197000,2511000,pingdongxianjiuruxiang
4001,177000,2597000,jiayixianpuzishi
4127,172000,2543000,tainanshirendequ
4511,293000,2690000,hualianxianxiulinxiang
4511,292000,2682000,hualianxianxiulinxiang
4007,177000,2597000,jiayixianliujiaoxiang
5300,339000,2687000,sea
5300,162000,2485000,sea
3129,304000,2733000,xinbeishiwulaiqu
5300,319000,2632000,sea
4120,174000,2556000,tainanshixinshiqu
4008,154000,2596000,jiayixiandongshixiang
110,304000,2764000,taibeishiwenshanqu
5002,-10000,2713000,jinmenxianjinhuzhen
3813,265000,2664000,nantouxianrenaixiang
5300,149000,2477000,sea
3404,333000,2748000,yilanxiantouchengzhen
5300,338000,2787000,sea
4213,189000,2526000,gaoxiongshitianliaoqu
3213,288000,2742000,taoyuanshifuxingqu
2104,165000,2545000,tainanshibeiqu
4017,206000,2581000,jiayixiandabuxiang
2106,165000,2545000,tainanshiannanqu
4327,220000,2516000,pingdongxianwutaixiang
4317,196000,2491000,pingdongxianxinyuanxiang
4127,172000,2539000,tainanshirendequ
3918,170000,2615000,yunlinxiansihuxiang
3621,289000,2691000,taizhongshihepingqu
3512,234000,2718000,miaolixiantouwuxiang
3404,333000,2754000,yilanxiantouchengzhen
3813,267000,2659000,nantouxianrenaixiang
5300,353000,2789000,sea
1707,214000,2671000,taizhongshinantunqu
1703,214000,2671000,taizhongshixiqu
4613,255000,2568000,taidongxianhaiduanxiang
3404,336000,2759000,yilanxiantouchengzhen
4606,244000,2487000,taidongxiantaimalixiang
3723,187000,2650000,zhanghuaxianfangyuanxiang
5003,-10000,2718000,jinmenxianjinshazhen
4330,223000,2486000,pingdongxianlaiyixiang
3607,217000,2686000,taizhongshihouliqu
3608,217000,2686000,taizhongshishengangqu
5300,174000,2463000,sea
3105,295000,2772000,xinbeishixinzhuangqu
4512,278000,2637000,hualianxianwanrongxiang
4315,204000,2487000,pingdongxianxinpixiang
1708,220000,2676000,taizhongshibeitunqu
5300,150000,2509000,sea
4611,300000,2504000,taidongxianlvdaoxiang
4605,238000,2481000,taidongxiandawuxiang
3813,259000,2670000,nantouxianrenaixiang
4503,287000,2580000,hualianxianyulizhen
5300,284000,2815000,sea
2202,190000,2600000,jiayishixiqu
5300,152000,2630000,sea
5300,133000,2560000,sea
3701,209000,2660000,zhanghuaxianzhanghuashi
4123,192000,2561000,tainanshiyujingqu
4226,237000,2588000,gaoxiongshitaoyuanqu
3104,300000,2764000,xinbeishizhonghequ
4613,257000,2546000,taidongxianhaiduanxiang
3412,315000,2704000,yilanxiannanaoxiang
3112,326000,2775000,xinbeishiruifangqu
4613,244000,2551000,taidongxianhaiduanxiang
3108,281000,2759000,xinbeishiyinggequ
4114,180000,2565000,tainanshiguantianqu
3801,213000,2649000,nantouxiannantoushi
5300,257000,2798000,sea
5300,330000,2688000,sea
4327,220000,2509000,pingdongxianwutaixiang
3804,216000,2630000,nantouxianzhushanzhen
4008,158000,2603000,jiayixiandongshixiang
4329,217000,2499000,pingdongxiantaiwuxiang
1708,223000,2677000,taizhongshibeitunqu
5300,164000,2689000,sea
4511,314000,2677000,hualianxianxiulinxiang
3107,290000,2765000,xinbeishishulinqu
3120,323000,2750000,xinbeishipinglinqu
5300,285000,2805000,sea
4326,213000,2518000,pingdongxiansandemenxiang
4109,181000,2574000,tainanshiliuyingqu
3813,268000,2655000,nantouxianrenaixiang
4012,189000,2594000,jiayixianshuishangxiang
5300,241000,2782000,sea
3303,255000,2739000,xinzhuxianzhudongzhen
4117,151000,2555000,tainanshiqiguqu
5300,333000,2783000,sea
3110,293000,2784000,xinbeishidanshuiqu
3202,269000,2766000,taoyuanshizhongliqu
4207,188000,2508000,gaoxiongshidashuqu
4311,207000,2524000,pingdongxiangaoshuxiang
3207,283000,2763000,taoyuanshiguishanqu
3201,283000,2763000,taoyuanshitaoyuanqu
3107,290000,2763000,xinbeishishulinqu
4321,202000,2480000,pingdongxianjiadongxiang
3601,226000,2682000,taizhongshifengyuanqu
5300,341000,2695000,sea
4014,209000,2595000,jiayixianzhuqixiang
5300,140000,2491000,sea
4016,209000,2595000,jiayixianfanluxiang
3412,321000,2707000,yilanxiannanaoxiang
3314,258000,2719000,xinzhuxianwufengxiang
3803,214000,2652000,nantouxiancaotunzhen
4512,276000,2612000,hualianxianwanrongxiang
5300,151000,2497000,sea
4513,259000,2588000,hualianxianzhuoxixiang
3518,268000,2698000,miaolixiantaianxiang
3313,282000,2728000,xinzhuxianjianshixiang
3708,191000,2653000,zhanghuaxianerlinzhen
4510,285000,2575000,hualianxianfulixiang
4226,238000,2565000,gaoxiongshitaoyuanqu
5300,138000,2560000,sea
5300,146000,2617000,sea
3812,267000,2624000,nantouxianxinyixiang
5300,137000,2509000,sea
4507,296000,2615000,hualianxianguangfuxiang
4121,171000,2558000,tainanshiandingqu
3724,170000,2636000,zhanghuaxiandaichengxiang
4326,222000,2527000,pingdongxiansandemenxiang
4512,281000,2610000,hualianxianwanrongxiang
3411,312000,2717000,yilanxiandatongxiang
4513,283000,2594000,hualianxianzhuoxixiang
1102,319000,2779000,jilongshiqiduqu
4615,232000,2504000,taidongxianjinfengxiang
3813,265000,2647000,nantouxianrenaixiang
5300,207000,2718000,sea
3110,295000,2785000,xinbeishidanshuiqu
3915,179000,2622000,yunlinxianbaozhongxiang
3518,269000,2707000,miaolixiantaianxiang
3813,249000,2644000,nantouxianrenaixiang
3511,250000,2717000,miaolixiannanzhuangxiang
3807,221000,2629000,nantouxianluguxiang
3804,221000,2629000,nantouxianzhushanzhen
4601,255000,2518000,taidongxiantaidongshi
3918,162000,2618000,yunlinxiansihuxiang
3912,185000,2627000,yunlinxianlunbeixiang
4331,225000,2483000,pingdongxianchunrixiang
4226,229000,2544000,gaoxiongshitaoyuanqu
5300,204000,2712000,sea
4226,238000,2587000,gaoxiongshitaoyuanqu
3302,254000,2746000,xinzhuxianxinbuzhen
3305,254000,2746000,xinzhuxianzhubeishi
112,308000,2787000,taibeishibeitouqu
111,308000,2787000,taibeishishilinqu
3205,285000,2775000,taoyuanshiluzhuqu
3518,250000,2704000,miaolixiantaianxiang
4609,265000,2539000,taidongxianluyexiang
5300,252000,2800000,sea
3711,188000,2658000,zhanghuaxianfuxingxiang
3603,215000,2699000,taizhongshidajiaqu
4331,221000,2478000,pingdongxianchunrixiang
5300,329000,2688000,sea
4513,281000,2598000,hualianxianzhuoxixiang
5300,340000,2799000,sea
3126,351000,2766000,xinbeishigongliaoqu
4615,234000,2487000,taidongxianjinfengxiang
3518,260000,2693000,miaolixiantaianxiang
3708,190000,2642000,zhanghuaxianerlinzhen
3720,214000,2633000,zhanghuaxianershuixiang
3312,253000,2732000,xinzhuxianemeixiang
4208,185000,2511000,gaoxiongshirenwuqu
3121,299000,2792000,xinbeishisanzhiqu
5300,157000,2483000,sea
5300,249000,2779000,sea
5300,285000,2806000,sea
5300,140000,2516000,sea
3129,308000,2749000,xinbeishiwulaiqu
3129,316000,2746000,xinbeishiwulaiqu
5300,143000,2640000,sea
5300,153000,2508000,sea
4316,207000,2477000,pingdongxianfangliaoxiang
4613,263000,2558000,taidongxianhaiduanxiang
3613,215000,2691000,taizhongshiwaibuqu
3512,240000,2716000,miaolixiantouwuxiang
5300,166000,2693000,sea
3405,325000,2741000,yilanxianjiaoxixiang
108,308000,2776000,taibeishineihuqu
3517,240000,2716000,miaolixianshitanxiang
3401,325000,2741000,yilanxianyilanshi
4130,183000,2544000,tainanshilongqiqu
4511,290000,2654000,hualianxianxiulinxiang
3313,273000,2726000,xinzhuxianjianshixiang
3712,201000,2657000,zhanghuaxianxiushuixiang
3812,232000,2599000,nantouxianxinyixiang
3518,251000,2703000,miaolixiantaianxiang
4327,230000,2515000,pingdongxianwutaixiang
5300,169000,2679000,sea
4130,185000,2538000,tainanshilongqiqu
4309,194000,2519000,pingdongxianligangxiang
4225,221000,2531000,gaoxiongshimaolinqu
3405,322000,2747000,yilanxianjiaoxixiang
4330,214000,2492000,pingdongxianlaiyixiang
3704,202000,2640000,zhanghuaxianbeidouzhen
3812,251000,2628000,nantouxianxinyixiang
3406,331000,2735000,yilanxianzhuangweixiang
3706,200000,2652000,zhanghuaxianxihuzhen
3518,261000,2702000,miaolixiantaianxiang
3125,332000,2759000,xinbeishishuangxiqu
5300,343000,2784000,sea
4333,236000,2449000,pingdongxianmudanxiang
3411,290000,2716000,yilanxiandatongxiang
5300,292000,2815000,sea
5300,212000,2715000,sea
4308,197000,2516000,pingdongxianjiuruxiang
3901,201000,2624000,yunlinxiandouliushi
4613,237000,2544000,taidongxianhaiduanxiang
3621,239000,2671000,taizhongshihepingqu
3126,343000,2777000,xinbeishigongliaoqu
4103,189000,2588000,tainanshibaihequ
4504,310000,2657000,hualianxianxinchengxiang
4311,205000,2527000,pingdongxiangaoshuxiang
4319,202000,2484000,pingdongxianlinbianxiang
5300,301000,2810000,sea
1201,241000,2748000,xinzhushibeiqu
4316,206000,2482000,pingdongxianfangliaoxiang
3128,315000,2790000,xinbeishiwanliqu
3127,315000,2790000,xinbeishijinshanqu
5300,146000,2645000,sea
4210,183000,2506000,gaoxiongshiniaosongqu
3506,232000,2723000,miaolixianhoulongzhen
5300,258000,2803000,sea
4126,187000,2549000,tainanshizuozhenqu
4123,195000,2554000,tainanshiyujingqu
3812,242000,2607000,nantouxianxinyixiang
5300,328000,2805000,sea
4109,189000,2571000,tainanshiliuyingqu
4119,161000,2575000,tainanshibeimenqu
3313,279000,2705000,xinzhuxianjianshixiang
3313,274000,2708000,xinzhuxianjianshixiang
4613,245000,2547000,taidongxianhaiduanxiang
3919,166000,2604000,yunlinxiankouhuxiang
5300,345000,2719000,sea
4613,271000,2561000,taidongxianhaiduanxiang
4125,210000,2561000,tainanshinanhuaqu
4311,210000,2527000,pingdongxiangaoshuxiang
4328,215000,2505000,pingdongxianmajiaxiang
5300,327000,2786000,sea
4004,199000,2603000,jiayixianminxiongxiang
4506,304000,2632000,hualianxianshoufengxiang
4330,218000,2484000,pingdongxianlaiyixiang
4331,218000,2484000,pingdongxianchunrixiang
3616,200000,2673000,taizhongshidaduqu
4224,198000,2538000,gaoxiongshineimenqu
4612,260000,2541000,taidongxianyanpingxiang
4225,223000,2536000,gaoxiongshimaolinqu
3810,236000,2659000,nantouxianguoxingxiang
3813,272000,2677000,nantouxianrenaixiang
5300,249000,2797000,sea
5300,150000,2630000,sea
4511,313000,2678000,hualianxianxiulinxiang
4615,234000,2499000,taidongxianjinfengxiang
4015,212000,2609000,jiayixianmeishanxiang
4309,195000,2519000,pingdongxianligangxiang
4512,288000,2633000,hualianxianwanrongxiang
4511,316000,2686000,hualianxianxiulinxiang
3812,260000,2608000,nantouxianxinyixiang
5300,182000,2690000,sea
3807,229000,2624000,nantouxianluguxiang
4503,288000,2581000,hualianxianyulizhen
4331,219000,2484000,pingdongxianchunrixiang
4130,184000,2540000,tainanshilongqiqu
4509,298000,2599000,hualianxianruisuixiang
3407,322000,2734000,yilanxianyuanshanxiang
204,175000,2514000,gaoxiongshinanziqu
5300,265000,2789000,sea
3128,313000,2781000,xinbeishiwanliqu
3621,269000,2682000,taizhongshihepingqu
4505,306000,2655000,hualianxianjianxiang
3807,231000,2631000,nantouxianluguxiang
3412,317000,2701000,yilanxiannanaoxiang
5300,169000,2483000,sea
3213,289000,2745000,taoyuanshifuxingqu
5300,333000,2815000,sea
3708,185000,2640000,zhanghuaxianerlinzhen
4614,240000,2482000,taidongxiandarenxiang
4332,221000,2464000,pingdongxianshizixiang
3802,256000,2654000,nantouxianbulizhen
4012,197000,2588000,jiayixianshuishangxiang
4504,313000,2667000,hualianxianxinchengxiang
4511,309000,2671000,hualianxianxiulinxiang
5300,193000,2690000,sea
3813,269000,2645000,nantouxianrenaixiang
3813,249000,2645000,nantouxianrenaixiang
3604,206000,2687000,taizhongshiqingshuiqu
4221,221000,2557000,gaoxiongshiliuguiqu
4333,232000,2454000,pingdongxianmudanxiang
4226,221000,2557000,gaoxiongshitaoyuanqu
3116,288000,2773000,xinbeishitaishanqu
4610,274000,2548000,taidongxianchishangxiang
3621,265000,2692000,taizhongshihepingqu
4105,164000,2561000,tainanshijialiqu
4615,246000,2500000,taidongxianjinfengxiang
4127,169000,2537000,tainanshirendequ
4511,290000,2659000,hualianxianxiulinxiang
4604,245000,2511000,taidongxianbeinanxiang
4615,235000,2495000,taidongxianjinfengxiang
5300,279000,2819000,sea
4610,272000,2555000,taidongxianchishangxiang
4004,196000,2600000,jiayixianminxiongxiang
3605,205000,2682000,taizhongshishaluqu
3606,205000,2682000,taizhongshiwuqiqu
5300,162000,2668000,sea
4511,310000,2673000,hualianxianxiulinxiang
4018,223000,2604000,jiayixianalishanxiang
3801,214000,2642000,nantouxiannantoushi
4103,196000,2576000,tainanshibaihequ
4015,223000,2604000,jiayixianmeishanxiang
4513,261000,2600000,hualianxianzhuoxixiang
3806,214000,2642000,nantouxianmingjianxiang
4613,241000,2554000,taidongxianhaiduanxiang
4511,294000,2662000,hualianxianxiulinxiang
3518,273000,2707000,miaolixiantaianxiang
4009,164000,2578000,jiayixianyizhuxiang
3907,203000,2618000,yunlinxiangukengxiang
4511,311000,2679000,hualianxianxiulinxiang
3213,278000,2742000,taoyuanshifuxingqu
4002,164000,2578000,jiayixianbudaizhen
4221,222000,2556000,gaoxiongshiliuguiqu
5300,194000,2717000,sea
4316,204000,2477000,pingdongxianfangliaoxiang
3518,270000,2708000,miaolixiantaianxiang
5300,335000,2784000,sea
5300,284000,2803000,sea
4313,209000,2509000,pingdongxianneibuxiang
3412,307000,2701000,yilanxiannanaoxiang
3302,263000,2749000,xinzhuxianxinbuzhen
4615,228000,2490000,taidongxianjinfengxiang
3102,297000,2770000,xinbeishisanchongqu
3105,297000,2770000,xinbeishixinzhuangqu
3122,303000,2799000,xinbeishishimenqu
5300,245000,2788000,sea
5300,158000,2496000,sea
4511,300000,2648000,hualianxianxiulinxiang
5300,344000,2687000,sea
4330,224000,2493000,pingdongxianlaiyixiang
4111,192000,2575000,tainanshidongshanqu
1105,324000,2782000,jilongshizhongshanqu
4227,219000,2573000,gaoxiongshinamaxiaqu
3213,298000,2730000,taoyuanshifuxingqu
3904,195000,2628000,yunlinxianxiluozhen
3812,245000,2635000,nantouxianxinyixiang
4327,233000,2529000,pingdongxianwutaixiang
4404,100000,2608000,penghuxianxiyuxiang
4014,208000,2595000,jiayixianzhuqixiang
4108,161000,2569000,tainanshixuejiaqu
4316,207000,2479000,pingdongxianfangliaoxiang
3112,336000,2778000,xinbeishiruifangqu
4302,206000,2494000,pingdongxianchaozhouzhen
4016,208000,2595000,jiayixianfanluxiang
5300,150000,2531000,sea
5300,309000,2802000,sea
5300,140000,2618000,sea
3126,343000,2766000,xinbeishigongliaoqu
209,178000,2496000,gaoxiongshiqianzhenqu
4604,251000,2513000,taidongxianbeinanxiang
3813,257000,2664000,nantouxianrenaixiang
4125,211000,2567000,tainanshinanhuaqu
5300,310000,2616000,sea
3211,252000,2759000,taoyuanshixinwuqu
4226,220000,2552000,gaoxiongshitaoyuanqu
3913,175000,2630000,yunlinxianmailiaoxiang
5300,164000,2480000,sea
4226,230000,2542000,gaoxiongshitaoyuanqu
4225,230000,2542000,gaoxiongshimaolinqu
4612,265000,2536000,taidongxianyanpingxiang
4226,238000,2567000,gaoxiongshitaoyuanqu
5300,269000,2793000,sea
3412,312000,2704000,yilanxiannanaoxiang
5300,284000,2810000,sea
3109,285000,2752000,xinbeishisanxiaqu
3301,271000,2742000,xinzhuxianguanxizhen
5004,-20000,2726000,jinmenxianjinningxiang
4016,202000,2595000,jiayixianfanluxiang
3119,311000,2754000,xinbeishishidingqu
3411,319000,2723000,yilanxiandatongxiang
5300,292000,2805000,sea
4613,235000,2540000,taidongxianhaiduanxiang
5300,321000,2639000,sea
4331,220000,2481000,pingdongxianchunrixiang
3403,335000,2709000,yilanxiansuaozhen
4502,302000,2628000,hualianxianfenglinzhen
4601,263000,2519000,taidongxiantaidongshi
3713,206000,2659000,zhanghuaxianhuatanxiang
5300,150000,2522000,sea
5300,134000,2642000,sea
5300,335000,2818000,sea
3120,327000,2754000,xinbeishipinglinqu
3313,278000,2738000,xinzhuxianjianshixiang
4303,193000,2485000,pingdongxiandonggangzhen
211,185000,2492000,gaoxiongshixiaogangqu
4506,302000,2645000,hualianxianshoufengxiang
3809,248000,2644000,nantouxianyuchixiang
4204,202000,2528000,gaoxiongshimeinongqu
5300,331000,2791000,sea
1707,212000,2670000,taizhongshinantunqu
3802,248000,2644000,nantouxianbulizhen
3919,169000,2609000,yunlinxiankouhuxiang
4506,307000,2643000,hualianxianshoufengxiang
5300,328000,2655000,sea
5300,266000,2816000,sea
3613,215000,2693000,taizhongshiwaibuqu
4613,255000,2545000,taidongxianhaiduanxiang
4612,256000,2535000,taidongxianyanpingxiang
4114,180000,2563000,tainanshiguantianqu
4503,277000,2576000,hualianxianyulizhen
5300,314000,2815000,sea
5300,148000,2512000,sea
4303,195000,2481000,pingdongxiandonggangzhen
4511,285000,2661000,hualianxianxiulinxiang
2102,169000,2540000,tainanshinanqu
2101,169000,2540000,tainanshidongqu
4513,265000,2583000,hualianxianzhuoxixiang
5300,315000,2641000,sea
4615,246000,2498000,taidongxianjinfengxiang
5300,176000,2490000,sea
5300,157000,2651000,sea
3407,314000,2736000,yilanxianyuanshanxiang
